Date,Event (NC=Last Trading; C=Clearing; H=Holiday; T=Tradeday),Code,HSI,MHI,HKEXHSI,HHI,HSICALLCODE,HSIPUTCODE,HSICALLPATTERN,HSIPUTPATTERN
2011-06-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-06-20,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-21,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-22,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-23,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-24,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-06-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-06-27,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-28,T,M,HSIM1,MHIM1,1106,HHIM1,F1,R1,HSI<STRIKE>F1,HSI<STRIKE>R1
2011-06-29,NC,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-06-30,C,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-04,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-05,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-06,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-07,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-08,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-11,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-12,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-13,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-14,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-15,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-18,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-19,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-20,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-21,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-22,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-25,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-26,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-27,T,N,HSIN1,MHIN1,1107,HHIN1,G1,S1,HSI<STRIKE>G1,HSI<STRIKE>S1
2011-07-28,NC,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-07-29,C,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-07-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-07-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-01,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-02,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-03,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-04,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-05,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-08,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-09,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-10,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-11,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-12,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-15,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-16,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-17,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-18,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-19,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-22,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-23,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-24,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-25,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-26,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-08-29,T,Q,HSIQ1,MHIQ1,1108,HHIQ1,H1,T1,HSI<STRIKE>H1,HSI<STRIKE>T1
2011-08-30,NC,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-08-31,C,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-01,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-02,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-05,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-06,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-07,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-08,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-09,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-12,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-14,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-15,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-16,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-19,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-20,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-21,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-22,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-23,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-09-26,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-27,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-28,T,U,HSIU1,MHIU1,1109,HHIU1,I1,U1,HSI<STRIKE>I1,HSI<STRIKE>U1
2011-09-29,NC,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-09-30,C,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-03,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-04,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-06,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-07,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-09,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-10,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-11,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-12,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-13,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-14,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-16,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-17,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-18,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-19,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-20,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-21,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-24,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-25,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-26,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-27,T,V,HSIV1,MHIV1,1110,HHIV1,J1,V1,HSI<STRIKE>J1,HSI<STRIKE>V1
2011-10-28,NC,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-10-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-30,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-10-31,C,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-01,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-02,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-03,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-04,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-05,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-06,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-07,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-08,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-09,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-10,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-11,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-12,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-13,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-14,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-15,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-16,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-17,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-18,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-19,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-20,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-21,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-22,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-23,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-24,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-25,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-11-28,T,X,HSIX1,MHIX1,1111,HHIX1,K1,W1,HSI<STRIKE>K1,HSI<STRIKE>W1
2011-11-29,NC,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-11-30,C,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-01,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-02,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-03,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-04,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-05,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-06,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-07,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-08,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-09,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-10,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-11,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-12,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-13,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-14,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-15,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-16,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-17,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-18,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-19,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-20,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-21,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-22,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-23,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-26,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-27,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-12-28,T,Z,HSIZ1,MHIZ1,1112,HHIZ1,L1,X1,HSI<STRIKE>L1,HSI<STRIKE>X1
2011-12-29,NC,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2011-12-30,C,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2011-12-31,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-01,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-02,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-03,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-04,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-05,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-06,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-07,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-08,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-09,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-10,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-11,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-12,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-13,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-14,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-15,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-16,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-17,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-18,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-19,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-20,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-21,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-22,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-23,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-24,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-25,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-26,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-27,T,F,HSIF2,MHIF2,1201,HHIF2,A2,M2,HSI<STRIKE>A2,HSI<STRIKE>M2
2012-01-28,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012-01-29,H,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
